zone_id,algorithm,route_id,vehicle_type,route_load,capacity_utilization,route_length,fixed_cost
Z017,CW,0,small,271.1203358793136,0.2711203358793136,4,0
Z017,SA,0,small,271.1203358793136,0.2711203358793136,4,0
Z017,TS,0,small,13.088,0.013087999999999999,1,0
Z017,TS,1,small,4.66358090790987,0.004663580907909869,1,0
Z017,TS,2,small,3.36875497140371,0.00336875497140371,1,0
Z017,TS,3,small,250.0,0.25,1,0
Z017,VNS,0,small,271.1203358793136,0.2711203358793136,4,0
Z008,CW,0,small,123.23859677063777,0.12323859677063777,6,0
Z008,SA,0,small,123.23859677063777,0.12323859677063777,6,0
Z008,TS,0,small,4.75739595552051,0.004757395955520509,1,0
Z008,TS,1,small,26.1030414578698,0.0261030414578698,1,0
Z008,TS,2,small,46.2790103749853,0.046279010374985295,1,0
Z008,TS,3,small,1.17030429333793,0.00117030429333793,1,0
Z008,TS,4,small,43.8808203608129,0.043880820360812894,1,0
Z008,TS,5,small,1.04802432811134,0.00104802432811134,1,0
Z008,VNS,0,small,79.35777640982488,0.07935777640982487,5,0
Z008,VNS,1,small,43.8808203608129,0.043880820360812894,1,0
Z031,CW,0,medium,1317.0360629281204,0.43901202097604014,13,0
Z031,SA,0,medium,1317.0360629281204,0.43901202097604014,13,0
Z031,TS,0,small,7.60722021816549,0.00760722021816549,1,0
Z031,TS,1,small,12.6093225270698,0.0126093225270698,1,0
Z031,TS,2,medium,1250.55,0.41685,1,0
Z031,TS,3,small,2.93897491855079,0.00293897491855079,1,0
Z031,TS,4,small,1.02105299646705,0.00102105299646705,1,0
Z031,TS,5,small,4.7182513368437,0.0047182513368437,1,0
Z031,TS,6,small,2.9784041593535,0.0029784041593535,1,0
Z031,TS,7,small,7.65888863902314,0.00765888863902314,1,0
Z031,TS,8,small,4.93844046373827,0.00493844046373827,1,0
Z031,TS,9,small,10.540869725622,0.010540869725622001,1,0
Z031,TS,10,small,3.11595683528322,0.00311595683528322,1,0
Z031,TS,11,small,4.60251283095279,0.00460251283095279,1,0
Z031,TS,12,small,3.7561682770508,0.0037561682770507997,1,0
Z031,VNS,0,medium,1268.968285107911,0.4229894283693037,4,0
Z031,VNS,1,small,39.7090967122059,0.0397090967122059,7,0
Z031,VNS,2,small,8.35868110800359,0.00835868110800359,2,0
Z004,CW,0,medium,1359.9179474427017,0.45330598248090054,12,0
Z004,SA,0,medium,1359.9179474427017,0.45330598248090054,12,0
Z004,TS,0,small,1.79967314813093,0.00179967314813093,1,0
Z004,TS,1,small,4.08704154723107,0.004087041547231071,1,0
Z004,TS,2,small,2.16774724751269,0.0021677472475126903,1,0
Z004,TS,3,small,2.42608964589309,0.0024260896458930896,1,0
Z004,TS,4,small,4.03649308265071,0.00403649308265071,1,0
Z004,TS,5,small,29.7596165208593,0.0297596165208593,1,0
Z004,TS,6,small,2.27788639721534,0.00227788639721534,1,0
Z004,TS,7,small,35.7523472768419,0.0357523472768419,1,0
Z004,TS,8,small,7.14547829276406,0.00714547829276406,1,0
Z004,TS,9,small,17.7023258986091,0.0177023258986091,1,0
Z004,TS,10,small,2.21324838499365,0.00221324838499365,1,0
Z004,TS,11,medium,1250.55,0.41685,1,0
Z004,VNS,0,small,40.91801634674793,0.04091801634674793,4,0
Z004,VNS,1,medium,1280.821494173219,0.42694049805773965,6,0
Z004,VNS,2,small,38.178436922734996,0.038178436922734996,2,0
Z093,CW,0,small,588.5909024683696,0.5885909024683695,46,0
Z093,SA,0,small,588.5909024683697,0.5885909024683696,46,0
Z093,TS,0,small,10.0434018324917,0.0100434018324917,1,0
Z093,TS,1,small,4.8630916043831,0.0048630916043831,1,0
Z093,TS,2,small,11.5134309864316,0.0115134309864316,1,0
Z093,TS,3,small,22.0017764556497,0.0220017764556497,1,0
Z093,TS,4,small,8.80234575225728,0.008802345752257279,1,0
Z093,TS,5,small,13.2635081322187,0.0132635081322187,1,0
Z093,TS,6,small,21.6,0.0216,1,0
Z093,TS,7,small,18.4412770518313,0.0184412770518313,1,0
Z093,TS,8,small,5.53229479214018,0.005532294792140181,1,0
Z093,TS,9,small,4.17836278378116,0.0041783627837811595,1,0
Z093,TS,10,small,10.0300726622617,0.0100300726622617,1,0
Z093,TS,11,small,2.0364155028239,0.0020364155028239003,1,0
Z093,TS,12,small,3.20822778426939,0.00320822778426939,1,0
Z093,TS,13,small,5.6970440260674,0.0056970440260674,1,0
Z093,TS,14,small,1.43487227878188,0.00143487227878188,1,0
Z093,TS,15,small,2.92241664289187,0.00292241664289187,1,0
Z093,TS,16,small,11.1887908005942,0.011188790800594199,1,0
Z093,TS,17,small,13.7361345511211,0.0137361345511211,1,0
Z093,TS,18,small,6.00469388885119,0.00600469388885119,1,0
Z093,TS,19,small,8.11910756802677,0.00811910756802677,1,0
Z093,TS,20,small,24.1961570891476,0.024196157089147602,1,0
Z093,TS,21,small,25.7041236765577,0.0257041236765577,1,0
Z093,TS,22,small,42.5306775281856,0.0425306775281856,1,0
Z093,TS,23,small,10.4676668520502,0.0104676668520502,1,0
Z093,TS,24,small,10.7978827183613,0.010797882718361301,1,0
Z093,TS,25,small,2.01867168346863,0.00201867168346863,1,0
Z093,TS,26,small,11.1828746045508,0.0111828746045508,1,0
Z093,TS,27,small,50.2,0.0502,1,0
Z093,TS,28,small,2.98010686189903,0.00298010686189903,1,0
Z093,TS,29,small,2.51100132944182,0.00251100132944182,1,0
Z093,TS,30,small,1.05211202556237,0.00105211202556237,1,0
Z093,TS,31,small,2.46824610522613,0.0024682461052261302,1,0
Z093,TS,32,small,3.08142500993907,0.00308142500993907,1,0
Z093,TS,33,small,20.1781161802339,0.0201781161802339,1,0
Z093,TS,34,small,1.72538570599564,0.0017253857059956398,1,0
Z093,TS,35,small,17.4256515034439,0.017425651503443898,1,0
Z093,TS,36,small,14.0063943620102,0.0140063943620102,1,0
Z093,TS,37,small,9.63269516408891,0.00963269516408891,1,0
Z093,TS,38,small,8.45849072166074,0.008458490721660739,1,0
Z093,TS,39,small,96.0,0.096,1,0
Z093,TS,40,small,2.14104148770376,0.00214104148770376,1,0
Z093,TS,41,small,8.30869445900316,0.00830869445900316,1,0
Z093,TS,42,small,11.6751644392331,0.0116751644392331,1,0
Z093,TS,43,small,20.8702039695816,0.0208702039695816,1,0
Z093,TS,44,small,2.78398381949087,0.00278398381949087,1,0
Z093,TS,45,small,1.57687007465954,0.00157687007465954,1,0
Z093,VNS,0,small,24.07482524454798,0.02407482524454798,5,0
Z093,VNS,1,small,58.83707997619018,0.058837079976190185,4,0
Z093,VNS,2,small,56.52598864038144,0.05652598864038144,5,0
Z093,VNS,3,small,107.38090736455261,0.10738090736455261,3,0
Z093,VNS,4,small,73.55446855477777,0.07355446855477778,4,0
Z093,VNS,5,small,71.97407948929936,0.07197407948929936,6,0
Z093,VNS,6,small,28.632087801287433,0.028632087801287433,5,0
Z093,VNS,7,small,52.697595435865594,0.052697595435865593,4,0
Z093,VNS,8,small,113.3369998868078,0.1133369998868078,9,0
Z093,VNS,9,small,1.57687007465954,0.00157687007465954,1,0
Z074,CW,0,medium,1331.2876790906064,0.4437625596968688,45,0
Z074,SA,0,small,979.490225798159,0.979490225798159,6,0
Z074,SA,1,small,351.7974532924473,0.3517974532924473,39,0
Z074,TS,0,small,47.2651406057649,0.0472651406057649,1,0
Z074,TS,1,small,3.12608273332365,0.00312608273332365,1,0
Z074,TS,2,small,11.790257754367,0.011790257754367,1,0
Z074,TS,3,small,2.74394152308479,0.00274394152308479,1,0
Z074,TS,4,small,14.8410899065754,0.0148410899065754,1,0
Z074,TS,5,small,3.18991225307157,0.00318991225307157,1,0
Z074,TS,6,small,29.6917739735317,0.0296917739735317,1,0
Z074,TS,7,small,400.0,0.4,1,0
Z074,TS,8,small,3.1512487834159,0.0031512487834159,1,0
Z074,TS,9,small,10.7887559659527,0.010788755965952699,1,0
Z074,TS,10,small,11.7026347618331,0.0117026347618331,1,0
Z074,TS,11,small,2.48712418442156,0.00248712418442156,1,0
Z074,TS,12,small,3.38877870839271,0.0033887787083927102,1,0
Z074,TS,13,small,4.20841519802274,0.00420841519802274,1,0
Z074,TS,14,small,3.37819551250422,0.0033781955125042197,1,0
Z074,TS,15,small,34.1631723225188,0.034163172322518795,1,0
Z074,TS,16,small,5.04990418802734,0.00504990418802734,1,0
Z074,TS,17,small,11.4452813105393,0.0114452813105393,1,0
Z074,TS,18,small,30.230996194795,0.030230996194795,1,0
Z074,TS,19,small,3.45976217974628,0.0034597621797462803,1,0
Z074,TS,20,small,2.78926088454752,0.0027892608845475203,1,0
Z074,TS,21,small,15.0327788489386,0.0150327788489386,1,0
Z074,TS,22,small,37.8031595518471,0.037803159551847106,1,0
Z074,TS,23,small,31.3760769958083,0.0313760769958083,1,0
Z074,TS,24,small,1.33878979296069,0.00133878979296069,1,0
Z074,TS,25,small,4.93455167540903,0.00493455167540903,1,0
Z074,TS,26,small,21.6,0.0216,1,0
Z074,TS,27,small,0.25,0.00025,1,0
Z074,TS,28,small,1.03554650127434,0.00103554650127434,1,0
Z074,TS,29,small,2.56417761163028,0.0025641776116302802,1,0
Z074,TS,30,small,4.33453786890326,0.0043345378689032595,1,0
Z074,TS,31,small,45.7328332922737,0.045732833292273706,1,0
Z074,TS,32,small,6.1438508565144,0.0061438508565144,1,0
Z074,TS,33,small,0.78,0.00078,1,0
Z074,TS,34,small,2.32465847607087,0.00232465847607087,1,0
Z074,TS,35,small,6.93033218773216,0.0069303321877321605,1,0
Z074,TS,36,small,44.0890923482733,0.044089092348273295,1,0
Z074,TS,37,small,404.6,0.4046,1,0
Z074,TS,38,small,10.7395318416113,0.0107395318416113,1,0
Z074,TS,39,small,14.7645063546462,0.0147645063546462,1,0
Z074,TS,40,small,15.701025319319,0.015701025319319,1,0
Z074,TS,41,small,7.01285419693468,0.00701285419693468,1,0
Z074,TS,42,small,1.97609328961761,0.00197609328961761,1,0
Z074,TS,43,small,7.41812134922914,0.00741812134922914,1,0
Z074,TS,44,small,3.91343178717636,0.00391343178717636,1,0
Z074,VNS,0,small,90.55526848906844,0.09055526848906843,6,0
Z074,VNS,1,small,414.1097295455209,0.4141097295455209,4,0
Z074,VNS,2,small,19.289245472360058,0.019289245472360057,3,0
Z074,VNS,3,small,54.54739013200959,0.05454739013200959,6,0
Z074,VNS,4,small,38.0550225466498,0.0380550225466498,7,0
Z074,VNS,5,small,62.230415513642576,0.06223041551364258,6,0
Z074,VNS,6,small,93.55966990225714,0.09355966990225714,5,0
Z074,VNS,7,small,470.1472438349473,0.47014724383494727,4,0
Z074,VNS,8,small,88.79369365415077,0.08879369365415077,4,0
Z087,CW,0,small,610.7113551388755,0.6107113551388755,55,0
Z087,SA,0,small,610.7113551388755,0.6107113551388755,55,0
Z087,TS,0,small,9.37498730962271,0.00937498730962271,1,0
Z087,TS,1,small,44.3111834167709,0.0443111834167709,1,0
Z087,TS,2,small,5.09185754063088,0.0050918575406308795,1,0
Z087,TS,3,small,35.3719854206675,0.0353719854206675,1,0
Z087,TS,4,small,72.0,0.072,1,0
Z087,TS,5,small,18.042202991631,0.018042202991631,1,0
Z087,TS,6,small,3.63805152285618,0.00363805152285618,1,0
Z087,TS,7,small,7.52376537760884,0.00752376537760884,1,0
Z087,TS,8,small,2.91917225653219,0.00291917225653219,1,0
Z087,TS,9,small,6.03,0.006030000000000001,1,0
Z087,TS,10,small,13.0526901828617,0.013052690182861698,1,0
Z087,TS,11,small,5.75225802281994,0.00575225802281994,1,0
Z087,TS,12,small,3.56331275893179,0.00356331275893179,1,0
Z087,TS,13,small,2.29488591066127,0.00229488591066127,1,0
Z087,TS,14,small,12.5118330278601,0.0125118330278601,1,0
Z087,TS,15,small,40.4989513388491,0.04049895133884911,1,0
Z087,TS,16,small,12.9824100480505,0.0129824100480505,1,0
Z087,TS,17,small,4.08007743311603,0.0040800774331160305,1,0
Z087,TS,18,small,3.70940228184432,0.00370940228184432,1,0
Z087,TS,19,small,2.51349818831648,0.00251349818831648,1,0
Z087,TS,20,small,19.6788524476616,0.019678852447661602,1,0
Z087,TS,21,small,2.87415898631535,0.0028741589863153496,1,0
Z087,TS,22,small,5.55343907311342,0.00555343907311342,1,0
Z087,TS,23,small,12.4406422704249,0.012440642270424901,1,0
Z087,TS,24,small,11.7020028292211,0.0117020028292211,1,0
Z087,TS,25,small,4.26355797083415,0.0042635579708341495,1,0
Z087,TS,26,small,3.73278831782238,0.0037327883178223803,1,0
Z087,TS,27,small,9.92421096463913,0.00992421096463913,1,0
Z087,TS,28,small,11.680536840663,0.011680536840663001,1,0
Z087,TS,29,small,1.42616661254662,0.00142616661254662,1,0
Z087,TS,30,small,4.57496126269423,0.00457496126269423,1,0
Z087,TS,31,small,41.4318015639769,0.0414318015639769,1,0
Z087,TS,32,small,4.11689443179365,0.00411689443179365,1,0
Z087,TS,33,small,1.92486805683344,0.00192486805683344,1,0
Z087,TS,34,small,3.84323245835184,0.0038432324583518402,1,0
Z087,TS,35,small,4.63188597361899,0.004631885973618991,1,0
Z087,TS,36,small,1.83684588974366,0.00183684588974366,1,0
Z087,TS,37,small,4.75318576225958,0.00475318576225958,1,0
Z087,TS,38,small,7.4,0.0074,1,0
Z087,TS,39,small,11.9104485801178,0.0119104485801178,1,0
Z087,TS,40,small,10.9896052936061,0.0109896052936061,1,0
Z087,TS,41,small,3.39569452345801,0.00339569452345801,1,0
Z087,TS,42,small,4.57898425732114,0.00457898425732114,1,0
Z087,TS,43,small,4.64089610294694,0.00464089610294694,1,0
Z087,TS,44,small,27.9,0.027899999999999998,1,0
Z087,TS,45,small,2.17352610647324,0.00217352610647324,1,0
Z087,TS,46,small,9.31841246856672,0.00931841246856672,1,0
Z087,TS,47,small,9.51963884797813,0.00951963884797813,1,0
Z087,TS,48,small,9.79364748692107,0.00979364748692107,1,0
Z087,TS,49,small,9.35908762681337,0.00935908762681337,1,0
Z087,TS,50,small,1.46874502296861,0.0014687450229686101,1,0
Z087,TS,51,small,14.8979266482888,0.0148979266482888,1,0
Z087,TS,52,small,6.16729435950514,0.00616729435950514,1,0
Z087,TS,53,small,12.4786703255919,0.0124786703255919,1,0
Z087,TS,54,small,9.06622074617319,0.00906622074617319,1,0
Z087,VNS,0,small,166.150013687692,0.166150013687692,5,0
Z087,VNS,1,small,41.83956338207391,0.04183956338207391,7,0
Z087,VNS,2,small,27.12144672687301,0.02712144672687301,4,0
Z087,VNS,3,small,15.903408675963572,0.01590340867596357,4,0
Z087,VNS,4,small,29.69608417275942,0.02969608417275942,3,0
Z087,VNS,5,small,42.11292712181876,0.04211292712181876,5,0
Z087,VNS,6,small,59.97552510717969,0.05997552510717969,5,0
Z087,VNS,7,small,28.07406635414172,0.02807406635414172,5,0
Z087,VNS,8,small,48.39494094297966,0.04839494094297966,5,0
Z087,VNS,9,small,93.64567392365214,0.09364567392365214,7,0
Z087,VNS,10,small,57.79770504374167,0.057797705043741675,5,0
Z081,CW,0,medium,1148.2211089777136,0.38274036965923786,38,0
Z081,SA,0,small,991.5186737117405,0.9915186737117405,13,0
Z081,SA,1,small,156.70243526597298,0.15670243526597297,25,0
Z081,TS,0,small,6.03411357351339,0.00603411357351339,1,0
Z081,TS,1,small,13.9697442394942,0.013969744239494201,1,0
Z081,TS,2,small,10.6392322278968,0.0106392322278968,1,0
Z081,TS,3,small,3.51667031566513,0.00351667031566513,1,0
Z081,TS,4,small,30.4634186060579,0.0304634186060579,1,0
Z081,TS,5,small,10.614712598679,0.010614712598679,1,0
Z081,TS,6,small,25.390172266098,0.025390172266097997,1,0
Z081,TS,7,small,3.44203531388075,0.00344203531388075,1,0
Z081,TS,8,small,1.90487387918974,0.00190487387918974,1,0
Z081,TS,9,small,14.2898835596946,0.0142898835596946,1,0
Z081,TS,10,small,34.2286301251671,0.0342286301251671,1,0
Z081,TS,11,small,9.35314210621573,0.009353142106215729,1,0
Z081,TS,12,small,1.83044210438832,0.0018304421043883199,1,0
Z081,TS,13,small,24.6552608688096,0.0246552608688096,1,0
Z081,TS,14,small,36.375,0.036375,1,0
Z081,TS,15,small,22.5305087082899,0.0225305087082899,1,0
Z081,TS,16,small,11.6573478431542,0.011657347843154201,1,0
Z081,TS,17,small,11.7634874272016,0.0117634874272016,1,0
Z081,TS,18,small,7.15169835699888,0.00715169835699888,1,0
Z081,TS,19,small,20.0,0.02,1,0
Z081,TS,20,small,14.637104278273,0.014637104278273,1,0
Z081,TS,21,small,4.24,0.00424,1,0
Z081,TS,22,small,1.95534929049543,0.00195534929049543,1,0
Z081,TS,23,small,20.7452340360639,0.0207452340360639,1,0
Z081,TS,24,small,2.87275775105609,0.0028727577510560902,1,0
Z081,TS,25,small,18.4627885606323,0.018462788560632302,1,0
Z081,TS,26,small,7.26618278690141,0.007266182786901411,1,0
Z081,TS,27,small,10.4124659663313,0.0104124659663313,1,0
Z081,TS,28,small,3.67140820364899,0.00367140820364899,1,0
Z081,TS,29,small,8.66613960063581,0.00866613960063581,1,0
Z081,TS,30,small,4.55206464525756,0.00455206464525756,1,0
Z081,TS,31,small,0.09,8.999999999999999e-05,1,0
Z081,TS,32,small,49.7406727026543,0.0497406727026543,1,0
Z081,TS,33,small,680.0,0.68,1,0
Z081,TS,34,small,1.64191915767185,0.00164191915767185,1,0
Z081,TS,35,small,5.66483153322301,0.00566483153322301,1,0
Z081,TS,36,small,8.26937461551635,0.00826937461551635,1,0
Z081,TS,37,small,5.5224417289574,0.0055224417289574,1,0
Z081,VNS,0,small,74.41357376256803,0.07441357376256803,6,0
Z081,VNS,1,small,77.12556893189047,0.07712556893189047,6,0
Z081,VNS,2,small,113.72167955460901,0.11372167955460902,4,0
Z081,VNS,3,small,725.6991541154067,0.7256991541154068,6,0
Z081,VNS,4,small,47.39233689257468,0.04739233689257468,4,0
Z081,VNS,5,small,23.66378253776152,0.02366378253776152,3,0
Z081,VNS,6,small,72.14498216966663,0.07214498216966664,6,0
Z081,VNS,7,small,14.0600310132365,0.014060031013236501,3,0
Z080,CW,0,medium,1415.2408395507243,0.4717469465169081,15,0
Z080,SA,0,medium,1415.2408395507243,0.4717469465169081,15,0
Z080,TS,0,small,1.49994453109553,0.00149994453109553,1,0
Z080,TS,1,small,10.5640271009739,0.010564027100973901,1,0
Z080,TS,2,small,13.2307958180734,0.013230795818073399,1,0
Z080,TS,3,small,9.66003700385186,0.00966003700385186,1,0
Z080,TS,4,small,11.8323749960349,0.0118323749960349,1,0
