experiment_type,zone_id,algorithm,objective,distance,time,num_routes,improvement,first_stage_obj,second_stage_obj,convergence_score,param_adjustments,adaptation_steps,final_parameters
hybrid,Z038,SA_TS,42.881541554990655,0.881541554990657,0.585827112197876,42,-14.82523577,0,0,,,,
hybrid,Z038,SA_VNS,9.562295057665771,0.5622950576657717,0.05821347236633301,9,-2.52892103,0,0,,,,
hybrid,Z005,CW_TS,22.067138661355592,0.5671386613555913,0.16925311088562012,21,-8.580947414,0,0,,,,
hybrid,Z005,CW_VNS,5.831586687731251,0.33158668773125116,0.017999649047851562,5,-1.531915273,0,0,,,,
hybrid,Z005,SA_TS,22.067138661355592,0.5671386613555913,0.17054462432861328,21,-10.71896898,0,0,,,,
hybrid,Z005,SA_VNS,5.831586687731251,0.33158668773125116,0.02300095558166504,5,-2.096920926,0,0,,,,
hybrid,Z086,CW_TS,42.297296425797455,1.297296425797457,0.5541708469390869,41,-17.45929101,0,0,,,,
hybrid,Z086,CW_VNS,9.618191252114475,0.6181912521144745,0.05408477783203125,9,-3.197549403,0,0,,,,
hybrid,Z086,SA_TS,42.297296425797455,1.297296425797457,0.5595188140869141,41,-13.98954315,0,0,,,,
hybrid,Z086,SA_VNS,9.618191252114475,0.6181912521144745,0.05561184883117676,9,-2.40854629,0,0,,,,
hybrid,Z063,CW_TS,39.78569845916799,0.7856984591679921,0.5092194080352783,39,-17.15160088,0,0,,,,
hybrid,Z063,CW_VNS,8.47814353098984,0.4781435309898391,0.04951357841491699,8,-2.868020006,0,0,,,,
hybrid,Z063,SA_TS,39.78569845916799,0.7856984591679921,0.5072450637817383,39,-14.26562426,0,0,,,,
hybrid,Z063,SA_VNS,8.47814353098984,0.4781435309898391,0.047009944915771484,8,-2.253032083,0,0,,,,
hybrid,Z023,CW_TS,30.63460747912236,0.6346074791223585,0.31891560554504395,30,-12.50236608,0,0,,,,
hybrid,Z023,CW_VNS,6.362897356797984,0.3628973567979847,0.031002044677734375,6,-1.804480832,0,0,,,,
hybrid,Z023,SA_TS,30.63460747912236,0.6346074791223585,0.31900906562805176,30,-20.52231129,0,0,,,,
hybrid,Z023,SA_VNS,6.362897356797984,0.3628973567979847,0.03051161766052246,6,-3.470246851,0,0,,,,
hybrid,Z019,CW_TS,22.44321650709187,1.4432165070918683,0.1696910858154297,21,-8.919940416,0,0,,,,
hybrid,Z019,CW_VNS,5.653541945536897,0.6535419455368974,0.01751422882080078,5,-1.498875294,0,0,,,,
hybrid,Z019,SA_TS,22.44321650709187,1.4432165070918683,0.1745138168334961,21,-10.13638238,0,0,,,,
hybrid,Z019,SA_VNS,5.653541945536897,0.6535419455368974,0.017209529876708984,5,-1.805302213,0,0,,,,
hybrid,Z007,CW_TS,9.226238668165767,0.22623866816576665,0.03862333297729492,8,-3.24493516,0,0,,,,
hybrid,Z007,CW_VNS,3.1705171675212664,0.17051716752126644,0.003999233245849609,2,-0.458735275,0,0,,,,
hybrid,Z007,SA_TS,9.226238668165767,0.22623866816576665,0.039518117904663086,8,-2.432399464,0,0,,,,
hybrid,Z007,SA_VNS,3.1705171675212664,0.17051716752126644,0.004009246826171875,2,-0.179514406,0,0,,,,
hybrid,Z051,CW_TS,4.0941642358821815,0.09416423588218129,0.017000198364257812,4,-0.966474653,0,0,,,,
hybrid,Z051,CW_VNS,1.0701137212079586,0.07011372120795863,0.0019981861114501953,1,0.4860119459950301,0,0,,,,
hybrid,Z051,SA_TS,4.0941642358821815,0.09416423588218129,0.016000032424926758,4,-2.691381864,0,0,,,,
hybrid,Z051,SA_VNS,1.0701137212079586,0.07011372120795863,0.0030012130737304688,1,0.03516367327639074,0,0,,,,
hybrid,Z057,CW_TS,12.698898473677946,0.6988984736779457,0.06903910636901855,12,-4.692391976,0,0,,,,
